382.67	42	1.37
118.33	4	0.51
426.53	10	1.48
440.86	29	1.02
459.26	16	0.56
117.95	14	0.65
363.91	5	1.21
535.44	33	0.52
595.94	60	0.94
668.45	24	0.69
677.53	16	1.22
187.27	58	0.98
296.38	47	0.60
499.80	21	1.09
159.85	5	1.28
302.36	36	0.79
611.58	21	0.93
175.45	26	1.27
229.15	53	0.54
540.80	11	0.95
116.09	44	0.63
13.78	6	1.06
606.63	25	1.46
681.19	28	0.70
214.57	1	1.11
485.29	45	1.14
535.01	49	1.01
318.79	21	0.87
137.37	41	1.08
99.21	43	0.70
99.41	51	0.97
246.51	11	1.12
12.31	36	0.90
476.36	39	0.96
426.55	52	1.35
67.58	4	1.43
499.65	49	0.78
119.33	4	1.19
33.59	3	1.02
310.66	11	0.95
546.71	29	1.17
591.94	5	1.19
68.61	12	1.34
328.48	25	1.42
621.49	11	1.09
177.72	8	0.63
371.37	49	1.14
491.60	2	1.37
465.29	7	0.83
246.70	1	0.72
660.11	4	1.49
625.97	37	1.12
400.64	60	0.85
484.46	49	1.34
632.64	32	0.63
356.59	33	1.03
500.85	4	1.15
313.47	4	0.51
385.66	9	0.72
291.81	37	1.28
569.11	4	1.13
444.24	4	1.29
579.66	1	1.39
317.72	50	0.51
563.55	42	0.99
627.72	6	1.42
260.94	10	0.94
204.82	8	0.78
91.00	9	1.48
630.91	22	0.55
602.20	54	0.77
593.73	12	1.40
104.31	37	0.94
506.49	2	0.53
285.18	3	0.93
714.64	24	1.33
250.76	17	0.74
491.08	47	0.96
59.48	26	1.02
304.93	5	1.29
389.16	5	0.78
411.60	11	0.87
89.32	2	1.02
435.17	26	1.09
449.63	19	0.76
151.10	30	1.45
434.89	38	1.24
282.55	11	0.65
77.74	9	1.07
574.34	16	0.75
521.15	12	0.57
154.40	7	0.86
645.66	6	1.38
613.33	12	1.22
329.86	23	1.44
3.65	33	0.86
241.02	2	0.51
157.23	11	1.08
254.69	59	1.03
202.33	6	0.62
382.23	27	0.88
492.40	16	0.88
460.67	11	0.81
208.37	5	0.68
355.18	37	0.71
336.42	59	0.53
305.98	15	1.14
707.04	30	1.12
221.39	8	1.01
456.82	40	0.73
66.47	12	0.94
162.00	4	1.22
720.02	3	0.79
9.34	29	1.09
605.51	53	1.48
315.68	47	0.57
380.70	16	0.70
200.72	2	0.94
406.61	51	1.38
273.81	17	0.71
215.88	60	1.49
286.15	37	0.91
585.03	22	0.96
300.08	50	1.11
358.60	6	1.50
400.84	12	0.79
65.14	28	0.69
444.39	44	1.02
348.15	24	0.99
29.51	22	1.15
510.62	12	1.13
176.94	10	1.45
125.19	44	1.18
198.40	43	0.93
384.93	35	0.54
486.56	46	1.03
129.87	2	0.72
398.02	3	0.52
67.00	40	0.70
422.00	12	1.21
438.46	8	1.35
235.52	46	1.48
261.22	28	0.52
414.98	25	0.67
271.92	33	1.48
364.96	31	0.85
714.26	38	0.92
523.00	10	1.28
87.80	56	0.53
619.58	33	0.52
344.94	54	0.54
163.50	26	1.11
86.08	27	1.07
126.31	4	1.32
684.30	38	0.69
334.79	38	0.81
700.93	8	1.20
317.29	55	0.77
349.99	47	0.51
412.03	10	0.84
387.14	6	1.03
213.70	20	1.36
204.79	1	0.96
272.58	8	0.68
329.73	1	1.30
643.01	54	1.49
67.44	4	0.69
211.78	58	0.55
654.42	48	1.04
529.27	6	1.08
450.99	25	1.40
526.49	12	0.83
716.07	42	1.26
235.81	17	1.22
8.25	1	0.80
541.01	33	1.31
382.38	22	1.49
396.51	60	0.90
513.88	5	1.16
669.29	23	1.14
593.99	43	1.19
503.56	27	1.11
269.78	25	1.40
634.25	20	0.63
497.66	4	1.02
290.69	12	0.73
153.44	16	1.30
592.87	11	1.23
347.05	19	0.93
548.85	3	1.17
415.13	55	0.52
708.28	32	0.59
440.29	31	0.91
489.81	18	1.00
702.67	36	1.49
519.36	2	0.93
305.68	13	0.99
574.61	57	1.33
12.09	4	1.15
128.66	58	0.68
